Timestamp (Unix),ax,ay,az
2023-12-23 21:07:47.766,0.46, -0.26, -0.89
2023-12-23 21:07:47.767,0.46, -0.27, -0.89
2023-12-23 21:07:47.767,0.46, -0.27, -0.88
2023-12-23 21:07:47.767,0.46, -0.27, -0.89
2023-12-23 21:07:47.768,0.46, -0.27, -0.88
2023-12-23 21:07:47.768,0.46, -0.27, -0.88
2023-12-23 21:07:47.768,0.45, -0.26, -0.88
2023-12-23 21:07:47.769,0.45, -0.26, -0.88
2023-12-23 21:07:47.769,0.45, -0.27, -0.89
2023-12-23 21:07:47.770,0.45, -0.27, -0.88
2023-12-23 21:07:47.770,0.45, -0.27, -0.89
2023-12-23 21:07:47.770,0.45, -0.27, -0.89
2023-12-23 21:07:47.771,0.45, -0.26, -0.89
2023-12-23 21:07:47.771,0.45, -0.26, -0.88
2023-12-23 21:07:47.771,0.46, -0.26, -0.88
2023-12-23 21:07:47.772,0.46, -0.26, -0.88
2023-12-23 21:07:47.772,0.46, -0.27, -0.88
2023-12-23 21:07:47.772,0.46, -0.27, -0.88
2023-12-23 21:07:47.773,0.46, -0.26, -0.89
2023-12-23 21:07:47.773,0.46, -0.26, -0.90
2023-12-23 21:07:47.773,0.45, -0.27, -0.87
2023-12-23 21:07:47.774,0.45, -0.27, -0.92
2023-12-23 21:07:47.774,0.45, -0.28, -0.89
2023-12-23 21:07:47.774,0.44, -0.27, -0.88
2023-12-23 21:07:47.775,0.45, -0.26, -0.90
2023-12-23 21:07:47.775,0.45, -0.26, -0.89
2023-12-23 21:07:47.775,0.45, -0.26, -0.89
2023-12-23 21:07:47.776,0.46, -0.27, -0.88
2023-12-23 21:07:47.776,0.46, -0.27, -0.88
2023-12-23 21:07:47.777,0.47, -0.26, -0.88
2023-12-23 21:07:47.777,0.46, -0.26, -0.89
2023-12-23 21:07:47.777,0.46, -0.26, -0.89
2023-12-23 21:07:47.778,0.46, -0.26, -0.89
2023-12-23 21:07:47.778,0.46, -0.27, -0.89
2023-12-23 21:07:47.778,0.45, -0.27, -0.88
2023-12-23 21:07:47.779,0.45, -0.27, -0.90
2023-12-23 21:07:47.779,0.45, -0.26, -0.89
2023-12-23 21:07:47.781,0.45, -0.26, -0.90
2023-12-23 21:07:47.782,0.45, -0.27, -0.90
2023-12-23 21:07:47.782,0.45, -0.27, -0.88
2023-12-23 21:07:47.782,0.46, -0.27, -0.88
2023-12-23 21:07:47.783,0.46, -0.26, -0.88
2023-12-23 21:07:47.783,0.46, -0.26, -0.89
2023-12-23 21:07:47.783,0.46, -0.26, -0.88
2023-12-23 21:07:47.784,0.46, -0.26, -0.88
2023-12-23 21:07:47.784,0.46, -0.26, -0.88
2023-12-23 21:07:47.784,0.46, -0.27, -0.88
2023-12-23 21:07:47.785,0.46, -0.26, -0.89
2023-12-23 21:07:47.785,0.45, -0.26, -0.88
2023-12-23 21:07:47.786,0.45, -0.26, -0.88
2023-12-23 21:07:47.786,0.45, -0.27, -0.89
2023-12-23 21:07:47.787,0.45, -0.27, -0.89
2023-12-23 21:07:47.787,0.45, -0.27, -0.88
2023-12-23 21:07:47.788,0.45, -0.27, -0.88
2023-12-23 21:07:47.789,0.45, -0.27, -0.88
2023-12-23 21:07:47.789,0.45, -0.26, -0.88
2023-12-23 21:07:47.789,0.45, -0.26, -0.89
2023-12-23 21:07:47.790,0.46, -0.26, -0.88
2023-12-23 21:07:47.790,0.46, -0.26, -0.88
2023-12-23 21:07:47.790,0.46, -0.26, -0.88
2023-12-23 21:07:47.791,0.46, -0.26, -0.88
2023-12-23 21:07:47.791,0.46, -0.26, -0.88
2023-12-23 21:07:47.791,0.46, -0.26, -0.89
2023-12-23 21:07:47.792,0.46, -0.26, -0.88
2023-12-23 21:07:47.792,0.46, -0.27, -0.88
2023-12-23 21:07:47.792,0.45, -0.27, -0.88
2023-12-23 21:07:47.793,0.45, -0.27, -0.89
2023-12-23 21:07:47.793,0.45, -0.27, -0.88
2023-12-23 21:07:47.793,0.45, -0.27, -0.88
2023-12-23 21:07:47.794,0.45, -0.27, -0.88
2023-12-23 21:07:47.794,0.45, -0.27, -0.88
2023-12-23 21:07:47.794,0.45, -0.27, -0.88
2023-12-23 21:07:47.795,0.46, -0.27, -0.88
2023-12-23 21:07:47.795,0.46, -0.27, -0.88
2023-12-23 21:07:47.795,0.46, -0.26, -0.88
2023-12-23 21:07:47.796,0.46, -0.26, -0.88
2023-12-23 21:07:47.799,0.46, -0.26, -0.88
2023-12-23 21:07:47.800,0.46, -0.26, -0.88
2023-12-23 21:07:47.800,0.46, -0.26, -0.88
2023-12-23 21:07:47.800,0.46, -0.26, -0.88
2023-12-23 21:07:47.801,0.46, -0.26, -0.88
2023-12-23 21:07:47.801,0.45, -0.26, -0.88
2023-12-23 21:07:47.801,0.45, -0.27, -0.88
2023-12-23 21:07:47.802,0.45, -0.27, -0.88
2023-12-23 21:07:47.802,0.45, -0.27, -0.88
2023-12-23 21:07:47.802,0.45, -0.27, -0.88
2023-12-23 21:07:47.803,0.45, -0.27, -0.88
2023-12-23 21:07:47.803,0.46, -0.27, -0.88
2023-12-23 21:07:47.803,0.46, -0.27, -0.88
2023-12-23 21:07:47.804,0.46, -0.27, -0.88
2023-12-23 21:07:47.804,0.46, -0.26, -0.88
2023-12-23 21:07:47.804,0.46, -0.26, -0.88
2023-12-23 21:07:47.805,0.46, -0.26, -0.88
2023-12-23 21:07:47.805,0.46, -0.26, -0.88
2023-12-23 21:07:47.806,0.46, -0.26, -0.88
2023-12-23 21:07:47.806,0.46, -0.26, -0.89
2023-12-23 21:07:47.806,0.46, -0.26, -0.88
2023-12-23 21:07:47.807,0.45, -0.26, -0.88
2023-12-23 21:07:47.807,0.45, -0.26, -0.88
2023-12-23 21:07:47.807,0.45, -0.27, -0.88
2023-12-23 21:07:47.808,0.45, -0.27, -0.88
2023-12-23 21:07:47.808,0.45, -0.27, -0.88
2023-12-23 21:07:47.808,0.45, -0.27, -0.88
2023-12-23 21:07:47.809,0.46, -0.26, -0.88
2023-12-23 21:07:47.809,0.46, -0.26, -0.88
2023-12-23 21:07:47.809,0.46, -0.26, -0.88
2023-12-23 21:07:47.810,0.46, -0.27, -0.88
2023-12-23 21:07:47.810,0.46, -0.26, -0.88
2023-12-23 21:07:47.810,0.46, -0.26, -0.88
2023-12-23 21:07:47.811,0.45, -0.26, -0.88
2023-12-23 21:07:47.811,0.46, -0.27, -0.88
2023-12-23 21:07:47.811,0.45, -0.26, -0.88
2023-12-23 21:07:47.812,0.46, -0.27, -0.88
2023-12-23 21:07:47.812,0.46, -0.27, -0.88
2023-12-23 21:07:47.812,0.45, -0.27, -0.88
2023-12-23 21:07:47.814,0.45, -0.27, -0.88
2023-12-23 21:07:47.815,0.45, -0.26, -0.88
2023-12-23 21:07:47.815,0.45, -0.26, -0.88
2023-12-23 21:07:47.817,0.46, -0.27, -0.88
2023-12-23 21:07:47.818,0.46, -0.26, -0.89
2023-12-23 21:07:47.819,0.46, -0.26, -0.89
2023-12-23 21:07:47.819,0.46, -0.26, -0.89
2023-12-23 21:07:47.819,0.46, -0.26, -0.88
2023-12-23 21:07:47.820,0.45, -0.27, -0.88
2023-12-23 21:07:47.820,0.46, -0.26, -0.88
2023-12-23 21:07:47.821,0.45, -0.27, -0.88
2023-12-23 21:07:47.821,0.45, -0.27, -0.88
2023-12-23 21:07:47.821,0.45, -0.27, -0.88
2023-12-23 21:07:47.822,0.46, -0.27, -0.88
2023-12-23 21:07:47.822,0.46, -0.26, -0.88
2023-12-23 21:07:47.822,0.46, -0.27, -0.88
2023-12-23 21:07:47.823,0.46, -0.27, -0.88
2023-12-23 21:07:47.823,0.46, -0.26, -0.88
2023-12-23 21:07:47.823,0.46, -0.26, -0.88
2023-12-23 21:07:47.824,0.46, -0.26, -0.88
2023-12-23 21:07:47.824,0.46, -0.26, -0.89
2023-12-23 21:07:47.825,0.46, -0.27, -0.88
2023-12-23 21:07:47.825,0.46, -0.26, -0.88
2023-12-23 21:07:47.825,0.46, -0.26, -0.88
2023-12-23 21:07:47.826,0.45, -0.26, -0.88
2023-12-23 21:07:47.826,0.45, -0.26, -0.89
2023-12-23 21:07:47.826,0.45, -0.26, -0.88
2023-12-23 21:07:47.827,0.45, -0.27, -0.88
2023-12-23 21:07:47.827,0.45, -0.26, -0.88
2023-12-23 21:07:47.827,0.46, -0.27, -0.88
2023-12-23 21:07:47.828,0.46, -0.26, -0.88
2023-12-23 21:07:47.828,0.46, -0.26, -0.88
2023-12-23 21:07:47.828,0.46, -0.27, -0.88
2023-12-23 21:07:47.829,0.46, -0.26, -0.88
2023-12-23 21:07:47.829,0.46, -0.26, -0.88
2023-12-23 21:07:47.831,0.46, -0.26, -0.88
2023-12-23 21:07:47.831,0.46, -0.26, -0.89
2023-12-23 21:07:47.831,0.46, -0.26, -0.88
2023-12-23 21:07:47.832,0.46, -0.26, -0.88
2023-12-23 21:07:47.832,0.46, -0.26, -0.88
2023-12-23 21:07:47.833,0.46, -0.26, -0.88
2023-12-23 21:07:47.833,0.45, -0.26, -0.88
2023-12-23 21:07:47.834,0.46, -0.26, -0.88
2023-12-23 21:07:47.834,0.45, -0.26, -0.88
2023-12-23 21:07:47.834,0.45, -0.27, -0.88
2023-12-23 21:07:47.835,0.46, -0.27, -0.88
2023-12-23 21:07:47.836,0.46, -0.27, -0.88
2023-12-23 21:07:47.836,0.46, -0.27, -0.88
2023-12-23 21:07:47.837,0.45, -0.27, -0.89
2023-12-23 21:07:47.837,0.45, -0.27, -0.89
2023-12-23 21:07:47.838,0.45, -0.27, -0.89
2023-12-23 21:07:47.838,0.45, -0.27, -0.88
2023-12-23 21:07:47.839,0.46, -0.26, -0.88
2023-12-23 21:07:47.839,0.46, -0.26, -0.88
2023-12-23 21:07:47.839,0.46, -0.26, -0.88
2023-12-23 21:07:47.840,0.46, -0.26, -0.88
2023-12-23 21:07:47.840,0.46, -0.27, -0.88
2023-12-23 21:07:47.840,0.45, -0.27, -0.88
2023-12-23 21:07:47.841,0.45, -0.26, -0.87
2023-12-23 21:07:47.841,0.46, -0.26, -0.89
2023-12-23 21:07:47.841,0.46, -0.26, -0.89
2023-12-23 21:07:47.842,0.46, -0.26, -0.88
2023-12-23 21:07:47.842,0.46, -0.27, -0.88
2023-12-23 21:07:47.842,0.46, -0.27, -0.89
2023-12-23 21:07:47.843,0.45, -0.26, -0.88
2023-12-23 21:07:47.843,0.45, -0.26, -0.88
2023-12-23 21:07:47.843,0.46, -0.26, -0.88
2023-12-23 21:07:47.844,0.46, -0.27, -0.88
2023-12-23 21:07:47.844,0.46, -0.27, -0.88
2023-12-23 21:07:47.844,0.46, -0.27, -0.88
2023-12-23 21:07:47.845,0.45, -0.26, -0.88
2023-12-23 21:07:47.845,0.45, -0.26, -0.89
2023-12-23 21:07:47.845,0.45, -0.26, -0.89
2023-12-23 21:07:47.846,0.46, -0.27, -0.88
2023-12-23 21:07:47.848,0.45, -0.27, -0.88
2023-12-23 21:07:47.848,0.45, -0.27, -0.88
2023-12-23 21:07:47.849,0.46, -0.26, -0.88
2023-12-23 21:07:47.850,0.45, -0.26, -0.88
2023-12-23 21:07:47.850,0.46, -0.26, -0.88
2023-12-23 21:07:47.850,0.46, -0.27, -0.88
2023-12-23 21:07:47.851,0.46, -0.27, -0.88
2023-12-23 21:07:47.851,0.46, -0.26, -0.88
2023-12-23 21:07:47.851,0.46, -0.26, -0.88
2023-12-23 21:07:47.852,0.46, -0.26, -0.88
2023-12-23 21:07:47.852,0.45, -0.26, -0.88
2023-12-23 21:07:47.852,0.45, -0.27, -0.89
2023-12-23 21:07:47.853,0.45, -0.26, -0.88
2023-12-23 21:07:47.853,0.45, -0.27, -0.89
2023-12-23 21:07:47.853,0.46, -0.26, -0.89
2023-12-23 21:07:47.854,0.45, -0.26, -0.88
2023-12-23 21:07:47.854,0.46, -0.26, -0.88
2023-12-23 21:07:47.854,0.46, -0.26, -0.88
2023-12-23 21:07:47.855,0.46, -0.26, -0.88
2023-12-23 21:07:47.855,0.46, -0.26, -0.88
2023-12-23 21:07:47.855,0.46, -0.26, -0.88
2023-12-23 21:07:47.856,0.46, -0.26, -0.88
2023-12-23 21:07:47.856,0.46, -0.27, -0.88
2023-12-23 21:07:47.856,0.46, -0.27, -0.88
2023-12-23 21:07:47.857,0.45, -0.26, -0.88
2023-12-23 21:07:47.857,0.45, -0.26, -0.88
2023-12-23 21:07:47.857,0.45, -0.26, -0.89
2023-12-23 21:07:47.858,0.46, -0.26, -0.88
2023-12-23 21:07:47.858,0.46, -0.26, -0.89
2023-12-23 21:07:47.859,0.45, -0.26, -0.88
2023-12-23 21:07:47.859,0.46, -0.26, -0.88
2023-12-23 21:07:47.859,0.46, -0.26, -0.89
2023-12-23 21:07:47.860,0.45, -0.26, -0.88
2023-12-23 21:07:47.860,0.46, -0.26, -0.88
2023-12-23 21:07:47.861,0.46, -0.26, -0.88
2023-12-23 21:07:47.861,0.46, -0.26, -0.88
2023-12-23 21:07:47.862,0.46, -0.27, -0.89
2023-12-23 21:07:47.862,0.46, -0.27, -0.88
2023-12-23 21:07:47.862,0.46, -0.27, -0.88
2023-12-23 21:07:47.864,0.45, -0.26, -0.88
2023-12-23 21:07:47.864,0.45, -0.26, -0.89
2023-12-23 21:07:47.865,0.45, -0.26, -0.90
2023-12-23 21:07:47.865,0.45, -0.27, -0.88
2023-12-23 21:07:47.866,0.45, -0.27, -0.87
2023-12-23 21:07:47.866,0.45, -0.27, -0.88
2023-12-23 21:07:47.866,0.46, -0.26, -0.89
2023-12-23 21:07:47.867,0.46, -0.25, -0.90
2023-12-23 21:07:47.867,0.46, -0.26, -0.88
2023-12-23 21:07:47.867,0.46, -0.26, -0.89
2023-12-23 21:07:47.868,0.46, -0.27, -0.87
2023-12-23 21:07:47.868,0.46, -0.26, -0.88
2023-12-23 21:07:47.869,0.46, -0.26, -0.89
2023-12-23 21:07:47.869,0.45, -0.26, -0.88
2023-12-23 21:07:47.869,0.45, -0.27, -0.88
2023-12-23 21:07:47.870,0.45, -0.27, -0.88
2023-12-23 21:07:47.870,0.45, -0.27, -0.88
2023-12-23 21:07:47.870,0.45, -0.27, -0.88
2023-12-23 21:07:47.871,0.45, -0.26, -0.89
2023-12-23 21:07:47.871,0.45, -0.26, -0.89
2023-12-23 21:07:47.871,0.46, -0.26, -0.88
2023-12-23 21:07:47.872,0.46, -0.26, -0.88
2023-12-23 21:07:47.872,0.46, -0.27, -0.88
2023-12-23 21:07:47.872,0.46, -0.26, -0.88
2023-12-23 21:07:47.873,0.46, -0.26, -0.88
2023-12-23 21:07:47.873,0.46, -0.26, -0.88
2023-12-23 21:07:47.873,0.46, -0.26, -0.88
2023-12-23 21:07:47.874,0.46, -0.26, -0.88
2023-12-23 21:07:47.874,0.46, -0.26, -0.88
2023-12-23 21:07:47.874,0.46, -0.26, -0.88
2023-12-23 21:07:47.875,0.45, -0.26, -0.88
2023-12-23 21:07:47.875,0.45, -0.26, -0.88
2023-12-23 21:07:47.875,0.45, -0.27, -0.88
2023-12-23 21:07:47.876,0.45, -0.27, -0.88
2023-12-23 21:07:47.876,0.45, -0.27, -0.88
2023-12-23 21:07:47.876,0.45, -0.27, -0.88
2023-12-23 21:07:47.877,0.46, -0.26, -0.88
2023-12-23 21:07:47.877,0.46, -0.26, -0.88
2023-12-23 21:07:47.877,0.46, -0.26, -0.89
2023-12-23 21:07:47.878,0.46, -0.26, -0.88
2023-12-23 21:07:47.878,0.46, -0.26, -0.88
2023-12-23 21:07:47.878,0.46, -0.26, -0.88
2023-12-23 21:07:47.879,0.46, -0.26, -0.89
2023-12-23 21:07:47.881,0.46, -0.26, -0.89
2023-12-23 21:07:47.881,0.45, -0.26, -0.88
2023-12-23 21:07:47.882,0.46, -0.27, -0.88
2023-12-23 21:07:47.882,0.45, -0.27, -0.89
2023-12-23 21:07:47.883,0.45, -0.27, -0.88
2023-12-23 21:07:47.883,0.45, -0.27, -0.88
2023-12-23 21:07:47.883,0.45, -0.27, -0.88
2023-12-23 21:07:47.884,0.45, -0.27, -0.88
2023-12-23 21:07:47.884,0.46, -0.26, -0.88
2023-12-23 21:07:47.884,0.46, -0.26, -0.88
2023-12-23 21:07:47.885,0.46, -0.26, -0.88
2023-12-23 21:07:47.885,0.46, -0.26, -0.88
2023-12-23 21:07:47.885,0.46, -0.26, -0.88
2023-12-23 21:07:47.886,0.46, -0.26, -0.88
2023-12-23 21:07:47.886,0.46, -0.26, -0.88
2023-12-23 21:07:47.886,0.46, -0.26, -0.88
2023-12-23 21:07:47.887,0.46, -0.26, -0.88
2023-12-23 21:07:47.887,0.46, -0.27, -0.88
2023-12-23 21:07:47.887,0.46, -0.26, -0.88
2023-12-23 21:07:47.888,0.46, -0.26, -0.88
2023-12-23 21:07:47.888,0.46, -0.26, -0.88
2023-12-23 21:07:47.888,0.46, -0.27, -0.88
2023-12-23 21:07:47.889,0.45, -0.27, -0.88
2023-12-23 21:07:47.889,0.45, -0.26, -0.88
2023-12-23 21:07:47.889,0.45, -0.27, -0.89
2023-12-23 21:07:47.890,0.46, -0.27, -0.89
2023-12-23 21:07:47.890,0.46, -0.26, -0.88
2023-12-23 21:07:47.890,0.46, -0.26, -0.88
2023-12-23 21:07:47.891,0.46, -0.26, -0.88
2023-12-23 21:07:47.891,0.46, -0.26, -0.88
2023-12-23 21:07:47.891,0.46, -0.26, -0.88
2023-12-23 21:07:47.892,0.46, -0.26, -0.88
2023-12-23 21:07:47.892,0.46, -0.26, -0.88
2023-12-23 21:07:47.892,0.46, -0.26, -0.88
2023-12-23 21:07:47.893,0.46, -0.27, -0.88
2023-12-23 21:07:47.893,0.46, -0.27, -0.88
2023-12-23 21:07:47.893,0.45, -0.26, -0.89
2023-12-23 21:07:47.894,0.46, -0.26, -0.88
2023-12-23 21:07:47.894,0.46, -0.26, -0.88
2023-12-23 21:07:47.895,0.46, -0.27, -0.88
2023-12-23 21:07:47.895,0.45, -0.26, -0.88
2023-12-23 21:07:47.895,0.46, -0.26, -0.88
2023-12-23 21:07:47.896,0.46, -0.26, -0.88
2023-12-23 21:07:47.897,0.46, -0.26, -0.88
2023-12-23 21:07:47.898,0.46, -0.27, -0.88
2023-12-23 21:07:47.898,0.46, -0.27, -0.88
2023-12-23 21:07:47.898,0.46, -0.27, -0.88
2023-12-23 21:07:47.899,0.45, -0.27, -0.89
2023-12-23 21:07:47.899,0.45, -0.27, -0.88
2023-12-23 21:07:47.900,0.46, -0.26, -0.88
2023-12-23 21:07:47.900,0.46, -0.27, -0.88
2023-12-23 21:07:47.900,0.46, -0.27, -0.88
2023-12-23 21:07:47.901,0.46, -0.26, -0.88
2023-12-23 21:07:47.901,0.46, -0.26, -0.89
2023-12-23 21:07:47.901,0.46, -0.26, -0.89
2023-12-23 21:07:47.901,0.46, -0.26, -0.88
2023-12-23 21:07:47.902,0.46, -0.27, -0.88
2023-12-23 21:07:47.902,0.46, -0.26, -0.88
2023-12-23 21:07:47.902,0.46, -0.26, -0.88
2023-12-23 21:07:47.903,0.46, -0.27, -0.89
2023-12-23 21:07:47.903,0.46, -0.27, -0.88
2023-12-23 21:07:47.904,0.46, -0.26, -0.89
2023-12-23 21:07:47.904,0.46, -0.26, -0.88
2023-12-23 21:07:47.904,0.46, -0.26, -0.88
2023-12-23 21:07:47.905,0.46, -0.26, -0.88
2023-12-23 21:07:47.905,0.46, -0.26, -0.88
2023-12-23 21:07:47.905,0.46, -0.26, -0.88
2023-12-23 21:07:47.905,0.46, -0.26, -0.88
2023-12-23 21:07:47.906,0.46, -0.26, -0.88
2023-12-23 21:07:47.906,0.46, -0.26, -0.88
2023-12-23 21:07:47.906,0.46, -0.27, -0.88
2023-12-23 21:07:47.907,0.46, -0.27, -0.88
2023-12-23 21:07:47.907,0.46, -0.26, -0.88
2023-12-23 21:07:47.907,0.46, -0.26, -0.88
2023-12-23 21:07:47.908,0.46, -0.26, -0.88
2023-12-23 21:07:47.908,0.46, -0.26, -0.88
2023-12-23 21:07:47.908,0.45, -0.26, -0.88
2023-12-23 21:07:47.909,0.46, -0.26, -0.88
