Timestamp (Unix),ax,ay,az
2023-12-12 01:25:40.313,821,988,296
2023-12-12 01:25:40.313,640,793,918
2023-12-12 01:25:40.314,131,860,453
2023-12-12 01:25:40.314,105,964,258
2023-12-12 01:25:40.314,60,794,98
2023-12-12 01:25:40.314,421,164,609
2023-12-12 01:25:40.315,411,888,587
2023-12-12 01:25:40.316,563,423,841
2023-12-12 01:25:40.317,286,168,326
2023-12-12 01:25:40.317,192,219,539
2023-12-12 01:25:40.318,494,374,960
2023-12-12 01:25:40.318,346,632,449
2023-12-12 01:25:40.318,927,660,757
2023-12-12 01:25:40.319,397,171,17
2023-12-12 01:25:40.319,356,653,799
2023-12-12 01:25:40.319,525,242,34
2023-12-12 01:25:40.319,718,937,316
2023-12-12 01:25:40.320,445,767,1
2023-12-12 01:25:40.320,474,993,883
2023-12-12 01:25:40.320,387,568,587
2023-12-12 01:25:40.320,64,188,23
2023-12-12 01:25:40.321,526,983,482
2023-12-12 01:25:40.321,977,205,12
2023-12-12 01:25:40.321,433,756,694
2023-12-12 01:25:40.321,651,983,207
2023-12-12 01:25:40.322,242,455,179
2023-12-12 01:25:40.322,267,857,22
2023-12-12 01:25:40.322,758,724,467
2023-12-12 01:25:40.322,521,990,516
2023-12-12 01:25:40.323,240,769,789
2023-12-12 01:25:40.323,469,225,159
2023-12-12 01:25:40.323,336,988,366
2023-12-12 01:25:40.323,544,23,177
2023-12-12 01:25:40.324,502,405,909
2023-12-12 01:25:40.324,411,530,17
2023-12-12 01:25:40.324,827,590,364
2023-12-12 01:25:40.324,957,84,100
2023-12-12 01:25:40.325,700,266,583
2023-12-12 01:25:40.325,581,517,955
2023-12-12 01:25:40.325,634,444,411
2023-12-12 01:25:40.325,144,212,330
2023-12-12 01:25:40.326,542,615,413
2023-12-12 01:25:40.326,539,202,31
2023-12-12 01:25:40.326,213,629,191
2023-12-12 01:25:40.326,846,284,26
2023-12-12 01:25:40.326,11,383,310
2023-12-12 01:25:40.327,904,481,411
2023-12-12 01:25:40.327,331,722,723
2023-12-12 01:25:40.327,432,744,521
2023-12-12 01:25:40.328,15,23,926
2023-12-12 01:25:40.328,28,852,757
2023-12-12 01:25:40.328,84,226,452
2023-12-12 01:25:40.328,987,356,649
2023-12-12 01:25:40.329,636,273,197
2023-12-12 01:25:40.329,341,658,836
2023-12-12 01:25:40.329,543,716,399
2023-12-12 01:25:40.329,832,962,138
2023-12-12 01:25:40.330,58,69,678
2023-12-12 01:25:40.330,79,840,618
2023-12-12 01:25:40.330,188,561,72
2023-12-12 01:25:40.330,340,858,122
2023-12-12 01:25:40.331,204,78,28
2023-12-12 01:25:40.331,127,283,50
2023-12-12 01:25:40.331,449,175,397
2023-12-12 01:25:40.332,962,486,503
2023-12-12 01:25:40.332,863,309,966
2023-12-12 01:25:40.334,124,529,283
2023-12-12 01:25:40.334,505,110,608
2023-12-12 01:25:40.335,682,446,168
2023-12-12 01:25:40.335,271,59,950
2023-12-12 01:25:40.335,740,767,371
2023-12-12 01:25:40.335,966,345,288
2023-12-12 01:25:40.336,401,610,930
2023-12-12 01:25:40.336,165,340,334
2023-12-12 01:25:40.336,446,146,292
2023-12-12 01:25:40.336,212,998,424
2023-12-12 01:25:40.337,636,786,943
2023-12-12 01:25:40.337,77,925,993
2023-12-12 01:25:40.337,711,510,245
2023-12-12 01:25:40.337,239,89,943
2023-12-12 01:25:40.338,393,604,62
2023-12-12 01:25:40.338,465,168,459
2023-12-12 01:25:40.338,359,359,283
2023-12-12 01:25:40.338,300,411,640
2023-12-12 01:25:40.339,5,84,608
2023-12-12 01:25:40.339,295,580,231
2023-12-12 01:25:40.339,461,56,610
2023-12-12 01:25:40.339,129,366,141
2023-12-12 01:25:40.339,231,461,727
2023-12-12 01:25:40.409,189,637,718
2023-12-12 01:25:40.522,646,46,312
2023-12-12 01:25:40.634,743,714,806
2023-12-12 01:25:40.747,884,749,490
2023-12-12 01:25:40.859,317,532,535
2023-12-12 01:25:40.972,849,695,73
2023-12-12 01:25:41.084,120,325,712
2023-12-12 01:25:41.197,666,250,514
2023-12-12 01:25:41.311,865,129,485
2023-12-12 01:25:41.423,442,747,605
2023-12-12 01:25:41.536,791,289,758
2023-12-12 01:25:41.649,471,608,519
2023-12-12 01:25:41.762,914,455,169
2023-12-12 01:25:41.875,684,899,425
2023-12-12 01:25:41.987,826,35,113
2023-12-12 01:25:42.098,503,20,625
2023-12-12 01:25:42.211,84,149,96
2023-12-12 01:25:42.322,782,926,155
2023-12-12 01:25:42.435,853,799,714
2023-12-12 01:25:42.548,731,392,34
2023-12-12 01:25:42.660,955,999,178
2023-12-12 01:25:42.773,40,832,638
2023-12-12 01:25:42.885,892,513,339
2023-12-12 01:25:43.998,992,443,612
2023-12-12 01:25:43.110,393,401,481
2023-12-12 01:25:43.223,517,184,870
2023-12-12 01:25:43.336,181,898,332
2023-12-12 01:25:43.449,785,92,747
2023-12-12 01:25:43.561,56,820,608
2023-12-12 01:25:43.673,926,573,938
2023-12-12 01:25:43.786,501,50,392
2023-12-12 01:25:43.898,56,396,148
2023-12-12 01:25:44.010,538,945,271
2023-12-12 01:25:44.123,518,734,495
2023-12-12 01:25:44.235,209,991,153
2023-12-12 01:25:44.348,360,814,575
2023-12-12 01:25:44.461,501,435,30
2023-12-12 01:25:44.573,178,502,928
2023-12-12 01:25:44.686,127,550,626
2023-12-12 01:25:44.798,76,918,624
2023-12-12 01:25:44.911,71,908,667
2023-12-12 01:25:45.023,635,474,123
2023-12-12 01:25:45.135,888,540,21
2023-12-12 01:25:45.248,25,269,225
