Timestamp (Unix),ax,ay,az
2023-12-23 20:20:17.855,-0.05, -1.01, 0.02
2023-12-23 20:20:17.855,-0.05, -1.01, 0.01
2023-12-23 20:20:17.856,-0.04, -1.00, 0.02
2023-12-23 20:20:17.856,-0.05, -1.00, 0.02
2023-12-23 20:20:17.857,-0.05, -1.00, 0.02
2023-12-23 20:20:17.858,-0.05, -1.00, 0.02
2023-12-23 20:20:17.858,-0.05, -0.99, 0.02
2023-12-23 20:20:17.859,-0.05, -1.00, 0.01
2023-12-23 20:20:17.859,-0.04, -1.00, 0.02
2023-12-23 20:20:17.859,-0.05, -1.01, 0.01
2023-12-23 20:20:17.860,-0.04, -1.00, 0.01
2023-12-23 20:20:17.860,-0.05, -1.01, 0.02
2023-12-23 20:20:17.860,-0.05, -1.00, 0.01
2023-12-23 20:20:17.861,-0.05, -1.00, 0.02
2023-12-23 20:20:17.861,-0.05, -1.00, 0.02
2023-12-23 20:20:17.861,-0.05, -1.00, 0.02
2023-12-23 20:20:17.862,-0.05, -1.00, 0.01
2023-12-23 20:20:17.862,-0.04, -1.00, 0.02
2023-12-23 20:20:17.862,-0.05, -1.01, 0.02
2023-12-23 20:20:17.863,-0.04, -0.99, 0.02
2023-12-23 20:20:17.863,-0.05, -1.00, 0.02
2023-12-23 20:20:17.863,-0.05, -1.00, 0.01
2023-12-23 20:20:17.864,-0.05, -1.00, 0.02
2023-12-23 20:20:17.864,-0.05, -1.00, 0.02
2023-12-23 20:20:17.865,-0.04, -1.00, 0.02
2023-12-23 20:20:17.865,-0.05, -1.00, 0.01
2023-12-23 20:20:17.865,-0.04, -1.00, 0.02
2023-12-23 20:20:17.866,-0.05, -1.01, 0.02
2023-12-23 20:20:17.866,-0.05, -1.00, 0.01
2023-12-23 20:20:17.866,-0.05, -1.00, 0.01
2023-12-23 20:20:17.867,-0.04, -1.00, 0.02
2023-12-23 20:20:17.867,-0.05, -1.01, 0.02
2023-12-23 20:20:17.868,-0.04, -1.00, 0.01
2023-12-23 20:20:17.869,-0.04, -1.00, 0.02
2023-12-23 20:20:17.870,-0.05, -1.00, 0.01
2023-12-23 20:20:17.870,-0.05, -1.00, 0.01
2023-12-23 20:20:17.870,-0.05, -1.00, 0.01
2023-12-23 20:20:17.871,-0.04, -0.99, 0.02
2023-12-23 20:20:17.871,-0.05, -1.01, 0.01
2023-12-23 20:20:17.871,-0.04, -1.00, 0.01
2023-12-23 20:20:17.872,-0.05, -1.01, 0.02
2023-12-23 20:20:17.872,-0.04, -1.00, 0.01
2023-12-23 20:20:17.872,-0.04, -1.00, 0.02
2023-12-23 20:20:17.873,-0.05, -1.00, 0.02
2023-12-23 20:20:17.873,-0.05, -1.00, 0.01
2023-12-23 20:20:17.873,-0.05, -1.00, 0.02
2023-12-23 20:20:17.874,-0.05, -1.00, 0.02
2023-12-23 20:20:17.874,-0.05, -1.00, 0.02
2023-12-23 20:20:17.875,-0.05, -1.00, 0.01
2023-12-23 20:20:17.875,-0.04, -0.99, 0.01
2023-12-23 20:20:17.875,-0.05, -1.00, 0.02
2023-12-23 20:20:17.876,-0.04, -1.00, 0.01
2023-12-23 20:20:17.876,-0.05, -1.00, 0.02
2023-12-23 20:20:17.876,-0.04, -1.00, 0.01
2023-12-23 20:20:17.877,-0.05, -1.00, 0.01
2023-12-23 20:20:17.877,-0.05, -1.00, 0.01
2023-12-23 20:20:17.877,-0.05, -1.00, 0.02
2023-12-23 20:20:17.878,-0.06, -1.01, 0.01
2023-12-23 20:20:17.878,-0.04, -0.99, 0.02
2023-12-23 20:20:17.878,-0.05, -1.00, 0.02
2023-12-23 20:20:17.879,-0.04, -1.00, 0.01
2023-12-23 20:20:17.879,-0.05, -1.01, 0.02
2023-12-23 20:20:17.879,-0.05, -1.00, 0.01
2023-12-23 20:20:17.880,-0.05, -1.00, 0.02
2023-12-23 20:20:17.880,-0.05, -1.00, 0.01
2023-12-23 20:20:17.880,-0.05, -1.00, 0.02
2023-12-23 20:20:17.881,-0.05, -1.00, 0.02
2023-12-23 20:20:17.881,-0.05, -1.00, 0.02
2023-12-23 20:20:17.881,-0.05, -1.01, 0.02
2023-12-23 20:20:17.882,-0.04, -1.00, 0.02
2023-12-23 20:20:17.882,-0.04, -1.00, 0.01
2023-12-23 20:20:17.882,-0.04, -1.00, 0.01
2023-12-23 20:20:17.883,-0.04, -1.00, 0.02
2023-12-23 20:20:17.883,-0.05, -1.00, 0.01
2023-12-23 20:20:17.883,-0.05, -1.00, 0.01
2023-12-23 20:20:17.885,-0.05, -1.00, 0.01
2023-12-23 20:20:17.885,-0.05, -1.00, 0.02
2023-12-23 20:20:17.886,-0.05, -1.00, 0.01
2023-12-23 20:20:17.886,-0.04, -1.00, 0.01
2023-12-23 20:20:17.886,-0.04, -1.00, 0.01
2023-12-23 20:20:17.887,-0.04, -1.00, 0.01
2023-12-23 20:20:17.887,-0.05, -1.00, 0.01
2023-12-23 20:20:17.887,-0.05, -1.00, 0.02
2023-12-23 20:20:17.888,-0.05, -1.00, 0.02
2023-12-23 20:20:17.888,-0.05, -1.00, 0.01
2023-12-23 20:20:17.888,-0.05, -1.00, 0.01
2023-12-23 20:20:17.889,-0.04, -1.00, 0.02
2023-12-23 20:20:17.889,-0.04, -1.00, 0.02
2023-12-23 20:20:17.889,-0.04, -1.00, 0.02
2023-12-23 20:20:17.890,-0.05, -1.00, 0.01
2023-12-23 20:20:17.890,-0.05, -1.00, 0.02
2023-12-23 20:20:17.890,-0.05, -1.00, 0.01
2023-12-23 20:20:17.891,-0.05, -1.00, 0.02
2023-12-23 20:20:17.891,-0.04, -1.00, 0.02
2023-12-23 20:20:17.891,-0.05, -1.00, 0.02
2023-12-23 20:20:17.892,-0.05, -1.01, 0.01
2023-12-23 20:20:17.892,-0.05, -1.01, 0.01
2023-12-23 20:20:17.892,-0.05, -0.99, 0.02
2023-12-23 20:20:17.893,-0.05, -0.99, 0.01
2023-12-23 20:20:17.893,-0.04, -0.99, 0.01
2023-12-23 20:20:17.894,-0.04, -1.00, 0.02
2023-12-23 20:20:17.894,-0.04, -1.01, 0.01
2023-12-23 20:20:17.894,-0.04, -1.00, 0.01
2023-12-23 20:20:17.895,-0.05, -1.00, 0.02
2023-12-23 20:20:17.895,-0.05, -1.00, 0.02
2023-12-23 20:20:17.895,-0.05, -1.00, 0.01
2023-12-23 20:20:17.896,-0.05, -0.99, 0.01
2023-12-23 20:20:17.896,-0.05, -1.00, 0.01
2023-12-23 20:20:17.896,-0.04, -1.00, 0.01
2023-12-23 20:20:17.897,-0.04, -1.00, 0.01
2023-12-23 20:20:17.897,-0.04, -1.00, 0.01
2023-12-23 20:20:17.897,-0.05, -1.00, 0.02
2023-12-23 20:20:17.898,-0.06, -1.02, 0.01
2023-12-23 20:20:17.898,-0.04, -0.97, 0.01
2023-12-23 20:20:17.898,-0.07, -1.03, 0.02
2023-12-23 20:20:17.899,-0.05, -1.00, 0.01
2023-12-23 20:20:17.899,-0.04, -0.99, 0.03
2023-12-23 20:20:17.899,-0.05, -1.00, 0.02
2023-12-23 20:20:17.900,-0.03, -1.00, 0.01
2023-12-23 20:20:17.900,-0.04, -1.00, 0.02
2023-12-23 20:20:17.901,-0.05, -1.01, 0.02
2023-12-23 20:20:17.902,-0.04, -1.00, 0.01
2023-12-23 20:20:17.902,-0.05, -1.00, 0.01
2023-12-23 20:20:17.903,-0.05, -1.00, 0.02
2023-12-23 20:20:17.903,-0.05, -1.00, 0.01
2023-12-23 20:20:17.904,-0.05, -1.00, 0.01
2023-12-23 20:20:17.904,-0.05, -1.00, 0.02
2023-12-23 20:20:17.904,-0.05, -1.00, 0.02
2023-12-23 20:20:17.905,-0.04, -1.00, 0.01
2023-12-23 20:20:17.905,-0.04, -1.00, 0.02
2023-12-23 20:20:17.906,-0.05, -1.00, 0.01
2023-12-23 20:20:17.906,-0.05, -1.00, 0.02
2023-12-23 20:20:17.906,-0.05, -1.00, 0.01
2023-12-23 20:20:17.907,-0.04, -0.99, 0.02
2023-12-23 20:20:17.907,-0.06, -1.02, 0.02
2023-12-23 20:20:17.907,-0.05, -1.01, 0.02
2023-12-23 20:20:17.908,-0.04, -0.99, 0.02
2023-12-23 20:20:17.908,-0.04, -1.00, 0.03
2023-12-23 20:20:17.908,-0.04, -1.01, 0.01
2023-12-23 20:20:17.909,-0.03, -0.99, 0.01
2023-12-23 20:20:17.909,-0.06, -1.01, 0.02
2023-12-23 20:20:17.909,-0.05, -1.00, 0.01
2023-12-23 20:20:17.910,-0.05, -0.99, 0.02
2023-12-23 20:20:17.910,-0.06, -1.00, 0.02
2023-12-23 20:20:17.910,-0.05, -0.99, 0.02
2023-12-23 20:20:17.911,-0.06, -1.02, 0.01
2023-12-23 20:20:17.911,-0.03, -1.00, 0.02
2023-12-23 20:20:17.911,-0.04, -1.01, 0.02
2023-12-23 20:20:17.912,-0.05, -1.02, 0.01
2023-12-23 20:20:17.912,-0.04, -0.99, 0.02
2023-12-23 20:20:17.912,-0.06, -1.00, 0.02
2023-12-23 20:20:17.913,-0.05, -0.99, 0.01
2023-12-23 20:20:17.913,-0.05, -1.00, 0.02
2023-12-23 20:20:17.913,-0.05, -1.00, 0.02
2023-12-23 20:20:17.914,-0.04, -1.00, 0.02
2023-12-23 20:20:17.914,-0.03, -1.00, 0.01
2023-12-23 20:20:17.914,-0.04, -1.01, 0.01
2023-12-23 20:20:17.915,-0.05, -1.01, 0.01
2023-12-23 20:20:17.915,-0.05, -1.00, 0.02
2023-12-23 20:20:17.915,-0.06, -1.00, 0.02
2023-12-23 20:20:17.916,-0.05, -0.99, 0.02
2023-12-23 20:20:17.916,-0.05, -1.00, 0.02
2023-12-23 20:20:17.916,-0.04, -1.00, 0.02
2023-12-23 20:20:17.917,-0.04, -1.01, 0.02
2023-12-23 20:20:17.918,-0.04, -1.01, 0.01
2023-12-23 20:20:17.919,-0.04, -1.00, 0.02
2023-12-23 20:20:17.919,-0.05, -1.00, 0.02
2023-12-23 20:20:17.920,-0.05, -0.99, 0.01
2023-12-23 20:20:17.920,-0.06, -1.00, 0.01
2023-12-23 20:20:17.920,-0.05, -1.00, 0.01
2023-12-23 20:20:17.921,-0.04, -0.99, 0.02
2023-12-23 20:20:17.921,-0.08, -1.06, 0.01
2023-12-23 20:20:17.922,-0.03, -0.99, 0.00
2023-12-23 20:20:17.922,-0.05, -1.01, 0.03
2023-12-23 20:20:17.922,-0.06, -1.02, 0.00
2023-12-23 20:20:17.923,-0.04, -1.00, 0.01
2023-12-23 20:20:17.923,-0.05, -1.00, 0.03
2023-12-23 20:20:17.923,-0.04, -1.00, 0.01
2023-12-23 20:20:17.924,-0.04, -1.00, 0.01
2023-12-23 20:20:17.924,-0.05, -1.00, 0.02
2023-12-23 20:20:17.925,-0.05, -1.00, 0.02
2023-12-23 20:20:17.925,-0.05, -1.00, 0.02
2023-12-23 20:20:17.925,-0.05, -1.00, 0.02
2023-12-23 20:20:17.926,-0.05, -0.99, 0.02
2023-12-23 20:20:17.926,-0.05, -1.00, 0.01
2023-12-23 20:20:17.926,-0.04, -1.00, 0.01
2023-12-23 20:20:17.927,-0.04, -1.00, 0.02
2023-12-23 20:20:17.927,-0.05, -1.02, 0.01
2023-12-23 20:20:17.927,-0.04, -1.01, 0.01
2023-12-23 20:20:17.928,-0.06, -1.01, 0.02
2023-12-23 20:20:17.928,-0.06, -1.01, 0.02
2023-12-23 20:20:17.928,-0.05, -1.00, 0.01
2023-12-23 20:20:17.929,-0.05, -1.00, 0.02
