Timestamp (Unix),ax,ay,az
2023-12-23 21:11:37.473,-0.04, 0.76, 0.64
2023-12-23 21:11:37.473,-0.03, 0.75, 0.64
2023-12-23 21:11:37.474,-0.03, 0.74, 0.64
2023-12-23 21:11:37.474,-0.03, 0.73, 0.64
2023-12-23 21:11:37.474,-0.03, 0.73, 0.64
2023-12-23 21:11:37.475,-0.03, 0.73, 0.64
2023-12-23 21:11:37.475,-0.03, 0.74, 0.64
2023-12-23 21:11:37.476,-0.03, 0.75, 0.64
2023-12-23 21:11:37.476,-0.04, 0.75, 0.65
2023-12-23 21:11:37.477,-0.04, 0.77, 0.65
2023-12-23 21:11:37.477,-0.03, 0.77, 0.65
2023-12-23 21:11:37.477,-0.05, 0.77, 0.65
2023-12-23 21:11:37.478,-0.06, 0.77, 0.65
2023-12-23 21:11:37.478,-0.06, 0.77, 0.65
2023-12-23 21:11:37.478,-0.05, 0.77, 0.64
2023-12-23 21:11:37.479,-0.04, 0.76, 0.64
2023-12-23 21:11:37.479,-0.03, 0.76, 0.65
2023-12-23 21:11:37.479,-0.02, 0.75, 0.64
2023-12-23 21:11:37.480,-0.01, 0.74, 0.64
2023-12-23 21:11:37.480,-0.01, 0.74, 0.64
2023-12-23 21:11:37.480,-0.02, 0.75, 0.64
2023-12-23 21:11:37.481,-0.02, 0.75, 0.64
2023-12-23 21:11:37.481,-0.04, 0.75, 0.65
2023-12-23 21:11:37.481,-0.04, 0.75, 0.65
2023-12-23 21:11:37.482,-0.05, 0.75, 0.66
2023-12-23 21:11:37.482,-0.05, 0.76, 0.66
2023-12-23 21:11:37.482,-0.05, 0.77, 0.65
2023-12-23 21:11:37.483,-0.04, 0.76, 0.65
2023-12-23 21:11:37.483,-0.04, 0.76, 0.65
2023-12-23 21:11:37.484,-0.04, 0.75, 0.65
2023-12-23 21:11:37.484,-0.03, 0.75, 0.64
2023-12-23 21:11:37.485,-0.03, 0.75, 0.64
2023-12-23 21:11:37.486,-0.02, 0.75, 0.64
2023-12-23 21:11:37.486,-0.03, 0.76, 0.64
2023-12-23 21:11:37.487,-0.03, 0.76, 0.64
2023-12-23 21:11:37.487,-0.04, 0.77, 0.64
2023-12-23 21:11:37.487,-0.05, 0.77, 0.64
2023-12-23 21:11:37.488,-0.05, 0.78, 0.64
2023-12-23 21:11:37.488,-0.05, 0.78, 0.64
2023-12-23 21:11:37.488,-0.05, 0.80, 0.65
2023-12-23 21:11:37.489,-0.04, 0.80, 0.64
2023-12-23 21:11:37.490,-0.04, 0.81, 0.64
2023-12-23 21:11:37.490,-0.05, 0.79, 0.65
2023-12-23 21:11:37.491,-0.05, 0.77, 0.65
2023-12-23 21:11:37.491,-0.05, 0.76, 0.65
2023-12-23 21:11:37.491,-0.04, 0.74, 0.64
2023-12-23 21:11:37.492,-0.03, 0.72, 0.64
2023-12-23 21:11:37.492,-0.03, 0.72, 0.64
2023-12-23 21:11:37.492,-0.02, 0.73, 0.65
2023-12-23 21:11:37.493,-0.02, 0.74, 0.64
2023-12-23 21:11:37.493,-0.02, 0.77, 0.64
2023-12-23 21:11:37.493,-0.03, 0.79, 0.64
2023-12-23 21:11:37.494,-0.04, 0.78, 0.64
2023-12-23 21:11:37.494,-0.04, 0.78, 0.64
2023-12-23 21:11:37.494,-0.04, 0.77, 0.64
2023-12-23 21:11:37.495,-0.04, 0.75, 0.64
2023-12-23 21:11:37.496,-0.04, 0.74, 0.64
2023-12-23 21:11:37.498,-0.03, 0.73, 0.65
2023-12-23 21:11:37.499,-0.03, 0.73, 0.65
2023-12-23 21:11:37.500,-0.03, 0.73, 0.65
2023-12-23 21:11:37.501,-0.02, 0.74, 0.65
2023-12-23 21:11:37.501,-0.01, 0.73, 0.63
2023-12-23 21:11:37.504,-0.02, 0.74, 0.63
2023-12-23 21:11:37.505,-0.02, 0.76, 0.63
2023-12-23 21:11:37.505,-0.02, 0.77, 0.62
2023-12-23 21:11:37.506,-0.02, 0.77, 0.61
2023-12-23 21:11:37.506,-0.03, 0.75, 0.61
2023-12-23 21:11:37.507,-0.03, 0.74, 0.61
2023-12-23 21:11:37.508,-0.02, 0.71, 0.60
2023-12-23 21:11:37.508,-0.02, 0.71, 0.60
2023-12-23 21:11:37.509,-0.02, 0.70, 0.60
2023-12-23 21:11:37.509,-0.00, 0.70, 0.59
2023-12-23 21:11:37.510,0.02, 0.71, 0.56
2023-12-23 21:11:37.510,0.01, 0.75, 0.62
2023-12-23 21:11:37.511,-0.00, 0.74, 0.62
2023-12-23 21:11:37.511,-0.07, 0.71, 0.63
2023-12-23 21:11:37.512,-0.10, 0.68, 0.63
2023-12-23 21:11:37.512,-0.06, 0.65, 0.59
2023-12-23 21:11:37.513,-0.01, 0.67, 0.55
2023-12-23 21:11:37.513,0.06, 0.65, 0.49
2023-12-23 21:11:37.513,-0.08, 0.67, 0.58
2023-12-23 21:11:37.514,-0.04, 0.68, 0.55
2023-12-23 21:11:37.514,0.03, 0.68, 0.52
2023-12-23 21:11:37.515,0.06, 0.72, 0.54
2023-12-23 21:11:37.515,-0.01, 0.73, 0.55
2023-12-23 21:11:37.516,-0.04, 0.75, 0.54
2023-12-23 21:11:37.516,-0.03, 0.85, 0.55
2023-12-23 21:11:37.516,-0.07, 0.87, 0.54
2023-12-23 21:11:37.517,-0.08, 0.89, 0.58
2023-12-23 21:11:37.517,-0.21, 0.73, 0.53
2023-12-23 21:11:37.517,-0.22, 0.75, 0.54
2023-12-23 21:11:37.518,-0.20, 0.87, 0.56
2023-12-23 21:11:37.518,-0.13, 0.68, 0.38
2023-12-23 21:11:37.522,-0.14, 0.69, 0.36
2023-12-23 21:11:37.522,-0.24, 0.85, 0.43
2023-12-23 21:11:37.523,-0.28, 0.89, 0.42
2023-12-23 21:11:37.523,-0.28, 0.96, 0.38
2023-12-23 21:11:37.524,-0.28, 1.00, 0.39
2023-12-23 21:11:37.524,-0.35, 1.03, 0.37
2023-12-23 21:11:37.524,-0.37, 1.06, 0.37
2023-12-23 21:11:37.525,-0.40, 1.08, 0.38
2023-12-23 21:11:37.525,-0.40, 1.07, 0.36
2023-12-23 21:11:37.525,-0.38, 1.07, 0.35
2023-12-23 21:11:37.526,-0.32, 1.05, 0.33
2023-12-23 21:11:37.527,-0.18, 0.99, 0.27
2023-12-23 21:11:37.527,-0.11, 0.98, 0.26
2023-12-23 21:11:37.527,-0.08, 0.96, 0.24
2023-12-23 21:11:37.528,-0.04, 0.96, 0.26
2023-12-23 21:11:37.528,-0.03, 0.91, 0.22
2023-12-23 21:11:37.528,-0.02, 0.92, 0.24
2023-12-23 21:11:37.529,0.02, 0.92, 0.22
2023-12-23 21:11:37.529,-0.00, 0.91, 0.21
2023-12-23 21:11:37.529,-0.04, 0.89, 0.18
2023-12-23 21:11:37.530,-0.10, 0.96, 0.18
2023-12-23 21:11:37.530,-0.26, 0.97, 0.18
2023-12-23 21:11:37.531,-0.34, 0.98, 0.17
2023-12-23 21:11:37.531,-0.42, 1.00, 0.16
2023-12-23 21:11:37.531,-0.40, 1.03, 0.15
2023-12-23 21:11:37.532,-0.41, 0.97, 0.08
2023-12-23 21:11:37.532,-0.27, 1.10, 0.14
2023-12-23 21:11:37.532,-0.29, 1.15, 0.19
2023-12-23 21:11:37.533,-0.33, 1.05, 0.17
2023-12-23 21:11:37.533,-0.05, 1.02, 0.07
2023-12-23 21:11:37.533,0.07, 0.93, 0.04
2023-12-23 21:11:37.534,0.04, 1.06, 0.08
2023-12-23 21:11:37.534,-0.16, 1.02, 0.14
2023-12-23 21:11:37.534,-0.00, 0.97, 0.11
2023-12-23 21:11:37.535,-0.10, 0.81, 0.08
2023-12-23 21:11:37.539,-0.04, 0.83, -0.08
2023-12-23 21:11:37.540,-0.07, 1.04, -0.04
2023-12-23 21:11:37.540,-0.10, 0.96, -0.04
2023-12-23 21:11:37.541,-0.13, 0.89, -0.07
2023-12-23 21:11:37.541,-0.24, 0.86, -0.08
2023-12-23 21:11:37.541,-0.25, 0.87, -0.08
2023-12-23 21:11:37.542,-0.31, 0.85, -0.13
2023-12-23 21:11:37.542,-0.19, 0.72, -0.38
2023-12-23 21:11:37.542,-0.17, 0.71, -0.25
2023-12-23 21:11:37.543,-0.36, 0.96, -0.10
2023-12-23 21:11:37.543,-0.25, 0.99, -0.17
2023-12-23 21:11:37.543,0.01, 1.09, -0.25
2023-12-23 21:11:37.544,0.16, 1.10, -0.24
2023-12-23 21:11:37.544,0.06, 1.11, -0.23
2023-12-23 21:11:37.544,0.03, 1.07, -0.38
2023-12-23 21:11:37.545,-0.02, 1.08, -0.38
2023-12-23 21:11:37.545,-0.08, 1.10, -0.36
2023-12-23 21:11:37.545,-0.15, 1.10, -0.43
2023-12-23 21:11:37.546,-0.18, 1.11, -0.43
2023-12-23 21:11:37.547,-0.16, 1.13, -0.44
2023-12-23 21:11:37.547,-0.15, 1.19, -0.43
2023-12-23 21:11:37.548,-0.17, 1.22, -0.32
2023-12-23 21:11:37.548,-0.19, 1.24, -0.26
2023-12-23 21:11:37.548,-0.21, 1.26, -0.22
2023-12-23 21:11:37.549,-0.27, 1.27, -0.08
2023-12-23 21:11:37.549,-0.29, 1.21, -0.15
2023-12-23 21:11:37.549,-0.16, 1.22, -0.33
2023-12-23 21:11:37.550,-0.20, 1.59, 0.34
2023-12-23 21:11:37.550,-0.30, 1.61, 0.38
2023-12-23 21:11:37.550,0.10, 0.92, -0.82
2023-12-23 21:11:37.551,0.38, 0.88, -0.85
2023-12-23 21:11:37.551,-0.49, 0.75, -0.36
2023-12-23 21:11:37.551,0.56, 0.31, -0.81
2023-12-23 21:11:37.554,0.37, 0.52, -0.29
2023-12-23 21:11:37.554,0.47, 0.62, -0.49
2023-12-23 21:11:37.555,0.45, 0.23, -0.95
2023-12-23 21:11:37.555,0.31, 0.22, -0.77
2023-12-23 21:11:37.555,0.23, 0.17, -0.68
2023-12-23 21:11:37.556,0.32, 0.12, -0.76
2023-12-23 21:11:37.556,0.36, 0.14, -0.80
2023-12-23 21:11:37.556,0.33, 0.23, -0.75
2023-12-23 21:11:37.557,0.29, 0.25, -0.76
2023-12-23 21:11:37.557,0.22, 0.30, -0.82
2023-12-23 21:11:37.558,0.19, 0.43, -0.77
2023-12-23 21:11:37.558,0.18, 0.47, -0.75
2023-12-23 21:11:37.558,0.10, 0.51, -0.73
2023-12-23 21:11:37.559,0.05, 0.52, -0.74
2023-12-23 21:11:37.559,-0.03, 0.54, -0.76
2023-12-23 21:11:37.559,-0.10, 0.57, -0.79
2023-12-23 21:11:37.560,-0.12, 0.58, -0.82
2023-12-23 21:11:37.560,-0.18, 0.54, -0.88
2023-12-23 21:11:37.560,-0.21, 0.51, -0.91
2023-12-23 21:11:37.561,-0.22, 0.49, -0.92
2023-12-23 21:11:37.561,-0.19, 0.46, -1.00
2023-12-23 21:11:37.562,-0.17, 0.42, -1.06
2023-12-23 21:11:37.562,-0.11, 0.35, -1.16
2023-12-23 21:11:37.562,-0.05, 0.30, -1.25
2023-12-23 21:11:37.563,-0.03, 0.28, -1.28
2023-12-23 21:11:37.563,0.04, 0.09, -1.58
2023-12-23 21:11:37.563,-1.85, -2.12, -4.80
2023-12-23 21:11:37.564,-0.76, 0.59, -2.09
2023-12-23 21:11:37.564,-0.74, -0.12, -2.06
2023-12-23 21:11:37.564,-0.35, -0.10, -1.90
2023-12-23 21:11:37.565,0.41, 0.30, -1.44
2023-12-23 21:11:37.565,0.36, 0.41, -1.17
2023-12-23 21:11:37.565,0.14, 0.59, -0.79
2023-12-23 21:11:37.566,0.03, 0.40, -0.87
2023-12-23 21:11:37.566,-0.06, 0.31, -0.93
2023-12-23 21:11:37.566,-0.17, 0.26, -0.93
2023-12-23 21:11:37.567,-0.20, 0.26, -0.87
2023-12-23 21:11:37.567,-0.29, 0.20, -0.76
2023-12-23 21:11:37.568,-0.36, 0.07, -0.73
2023-12-23 21:11:37.568,-0.35, 0.06, -0.71
2023-12-23 21:11:37.570,-0.25, 0.13, -0.72
2023-12-23 21:11:37.571,-0.12, 0.19, -0.78
2023-12-23 21:11:37.571,-0.07, 0.20, -0.79
2023-12-23 21:11:37.572,0.01, 0.18, -0.83
2023-12-23 21:11:37.572,0.09, 0.17, -0.85
2023-12-23 21:11:37.572,-0.36, -0.14, -1.63
2023-12-23 21:11:37.573,-0.25, 0.06, -1.30
2023-12-23 21:11:37.573,-0.08, 0.12, -1.20
2023-12-23 21:11:37.573,-0.04, 0.03, -1.05
2023-12-23 21:11:37.574,-0.03, 0.01, -0.91
2023-12-23 21:11:37.574,-0.06, 0.06, -0.81
2023-12-23 21:11:37.574,-0.09, 0.12, -0.73
2023-12-23 21:11:37.575,-0.09, 0.10, -0.76
2023-12-23 21:11:37.575,-0.21, 0.22, -1.15
2023-12-23 21:11:37.575,-0.13, 0.33, -1.13
2023-12-23 21:11:37.576,-0.14, 0.40, -1.14
2023-12-23 21:11:37.576,-0.10, 0.27, -0.99
2023-12-23 21:11:37.576,-0.04, 0.29, -0.94
2023-12-23 21:11:37.577,-0.02, 0.33, -0.92
2023-12-23 21:11:37.577,-0.01, 0.39, -1.01
2023-12-23 21:11:37.578,-0.02, 0.36, -1.01
2023-12-23 21:11:37.578,-0.02, 0.35, -1.00
2023-12-23 21:11:37.578,0.00, 0.35, -0.98
2023-12-23 21:11:37.579,0.02, 0.34, -0.99
2023-12-23 21:11:37.579,0.00, 0.30, -1.01
2023-12-23 21:11:37.579,-0.00, 0.29, -1.04
2023-12-23 21:11:37.580,-0.01, 0.28, -1.05
2023-12-23 21:11:37.580,-0.01, 0.27, -1.04
2023-12-23 21:11:37.580,-0.00, 0.27, -1.04
2023-12-23 21:11:37.581,-0.03, 0.26, -1.01
2023-12-23 21:11:37.581,-0.05, 0.26, -1.01
2023-12-23 21:11:37.581,-0.04, 0.25, -1.00
2023-12-23 21:11:37.582,-0.04, 0.24, -1.00
2023-12-23 21:11:37.582,-0.03, 0.24, -1.00
2023-12-23 21:11:37.582,-0.02, 0.22, -0.99
2023-12-23 21:11:37.583,-0.02, 0.23, -0.98
2023-12-23 21:11:37.583,-0.03, 0.23, -0.98
2023-12-23 21:11:37.583,-0.03, 0.24, -1.00
2023-12-23 21:11:37.584,-0.03, 0.24, -1.01
2023-12-23 21:11:37.584,-0.04, 0.25, -1.01
2023-12-23 21:11:37.584,-0.04, 0.25, -1.02
2023-12-23 21:11:37.585,-0.03, 0.25, -1.02
2023-12-23 21:11:37.587,-0.04, 0.25, -1.02
2023-12-23 21:11:37.587,-0.04, 0.25, -1.02
2023-12-23 21:11:37.588,-0.04, 0.25, -1.01
2023-12-23 21:11:37.588,-0.03, 0.24, -1.01
2023-12-23 21:11:37.589,-0.03, 0.24, -1.02
2023-12-23 21:11:37.589,-0.03, 0.24, -1.00
2023-12-23 21:11:37.589,-0.03, 0.24, -0.99
2023-12-23 21:11:37.590,-0.03, 0.24, -1.00
2023-12-23 21:11:37.590,-0.03, 0.24, -1.00
2023-12-23 21:11:37.590,-0.03, 0.24, -1.00
2023-12-23 21:11:37.591,-0.02, 0.23, -1.00
2023-12-23 21:11:37.591,-0.03, 0.24, -1.01
2023-12-23 21:11:37.592,-0.04, 0.24, -1.01
2023-12-23 21:11:37.592,-0.04, 0.25, -1.01
2023-12-23 21:11:37.592,-0.03, 0.25, -1.02
2023-12-23 21:11:37.593,-0.03, 0.24, -1.02
2023-12-23 21:11:37.593,-0.03, 0.24, -1.02
2023-12-23 21:11:37.593,-0.03, 0.24, -1.01
2023-12-23 21:11:37.594,-0.03, 0.24, -1.01
2023-12-23 21:11:37.594,-0.03, 0.24, -1.01
2023-12-23 21:11:37.594,-0.03, 0.24, -1.01
2023-12-23 21:11:37.595,-0.03, 0.23, -1.01
2023-12-23 21:11:37.595,-0.03, 0.24, -1.00
2023-12-23 21:11:37.595,-0.03, 0.24, -1.00
2023-12-23 21:11:37.596,-0.03, 0.24, -1.00
2023-12-23 21:11:37.596,-0.03, 0.24, -1.00
2023-12-23 21:11:37.596,-0.03, 0.24, -1.00
2023-12-23 21:11:37.597,-0.03, 0.24, -1.01
2023-12-23 21:11:37.597,-0.03, 0.24, -1.01
2023-12-23 21:11:37.597,-0.03, 0.24, -1.01
2023-12-23 21:11:37.598,-0.03, 0.24, -1.02
2023-12-23 21:11:37.598,-0.03, 0.24, -1.01
2023-12-23 21:11:37.599,-0.03, 0.24, -1.01
2023-12-23 21:11:37.599,-0.03, 0.24, -1.01
2023-12-23 21:11:37.599,-0.02, 0.24, -1.01
2023-12-23 21:11:37.600,-0.02, 0.24, -1.01
2023-12-23 21:11:37.600,-0.03, 0.24, -1.01
2023-12-23 21:11:37.600,-0.03, 0.24, -1.01
2023-12-23 21:11:37.601,-0.02, 0.24, -1.01
2023-12-23 21:11:37.601,-0.03, 0.24, -1.01
2023-12-23 21:11:37.601,-0.03, 0.24, -1.01
2023-12-23 21:11:37.603,-0.03, 0.24, -1.01
2023-12-23 21:11:37.604,-0.03, 0.24, -1.01
2023-12-23 21:11:37.604,-0.02, 0.24, -1.01
2023-12-23 21:11:37.605,-0.02, 0.24, -1.01
2023-12-23 21:11:37.605,-0.03, 0.24, -1.01
2023-12-23 21:11:37.605,-0.03, 0.24, -1.01
2023-12-23 21:11:37.606,-0.02, 0.23, -1.01
2023-12-23 21:11:37.606,-0.02, 0.24, -1.01
2023-12-23 21:11:37.606,-0.02, 0.24, -1.01
2023-12-23 21:11:37.607,-0.02, 0.24, -1.01
2023-12-23 21:11:37.607,-0.02, 0.24, -1.02
2023-12-23 21:11:37.608,-0.02, 0.23, -1.01
2023-12-23 21:11:37.608,-0.02, 0.23, -1.01
2023-12-23 21:11:37.608,-0.02, 0.23, -1.01
2023-12-23 21:11:37.609,-0.02, 0.23, -1.01
2023-12-23 21:11:37.609,-0.02, 0.24, -1.01
2023-12-23 21:11:37.609,-0.02, 0.24, -1.01
2023-12-23 21:11:37.610,-0.02, 0.23, -1.01
2023-12-23 21:11:37.610,-0.02, 0.23, -1.01
2023-12-23 21:11:37.610,-0.02, 0.23, -1.01
2023-12-23 21:11:37.611,-0.02, 0.23, -1.02
2023-12-23 21:11:37.611,-0.02, 0.23, -1.01
2023-12-23 21:11:37.611,-0.02, 0.24, -1.01
2023-12-23 21:11:37.612,-0.01, 0.23, -1.00
2023-12-23 21:11:37.612,-0.02, 0.23, -1.01
2023-12-23 21:11:37.612,-0.02, 0.23, -1.01
2023-12-23 21:11:37.613,-0.00, 0.23, -1.01
2023-12-23 21:11:37.613,-0.02, 0.24, -1.01
2023-12-23 21:11:37.613,-0.01, 0.23, -1.01
2023-12-23 21:11:37.614,-0.02, 0.23, -1.01
2023-12-23 21:11:37.614,-0.02, 0.23, -1.00
2023-12-23 21:11:37.614,-0.02, 0.23, -1.01
2023-12-23 21:11:37.615,-0.02, 0.23, -1.01
2023-12-23 21:11:37.615,-0.02, 0.23, -1.01
2023-12-23 21:11:37.615,-0.02, 0.23, -1.01
2023-12-23 21:11:37.616,-0.02, 0.23, -1.01
2023-12-23 21:11:37.616,-0.02, 0.24, -1.01
2023-12-23 21:11:37.617,-0.01, 0.24, -1.03
2023-12-23 21:11:37.617,-0.01, 0.25, -1.01
2023-12-23 21:11:37.617,-0.04, 0.23, -1.02
2023-12-23 21:11:37.618,0.00, 0.24, -1.01
2023-12-23 21:11:37.618,-0.02, 0.23, -1.02
2023-12-23 21:11:37.620,-0.01, 0.25, -0.99
2023-12-23 21:11:37.621,-0.01, 0.22, -1.02
2023-12-23 21:11:37.621,-0.00, 0.24, -1.01
2023-12-23 21:11:37.622,-0.02, 0.23, -1.01
2023-12-23 21:11:37.622,-0.01, 0.23, -1.01
2023-12-23 21:11:37.623,-0.02, 0.23, -1.02
2023-12-23 21:11:37.623,-0.02, 0.23, -1.01
2023-12-23 21:11:37.624,-0.02, 0.23, -1.01
2023-12-23 21:11:37.625,-0.02, 0.23, -1.01
2023-12-23 21:11:37.625,-0.02, 0.23, -1.01
2023-12-23 21:11:37.627,-0.01, 0.23, -1.01
2023-12-23 21:11:37.627,-0.01, 0.23, -1.01
2023-12-23 21:11:37.628,-0.01, 0.23, -1.01
2023-12-23 21:11:37.628,-0.01, 0.23, -1.01
2023-12-23 21:11:37.629,-0.01, 0.23, -1.01
2023-12-23 21:11:37.629,-0.02, 0.23, -1.02
2023-12-23 21:11:37.629,-0.01, 0.23, -1.01
2023-12-23 21:11:37.630,-0.01, 0.23, -1.01
2023-12-23 21:11:37.630,-0.01, 0.23, -1.01
2023-12-23 21:11:37.630,-0.01, 0.23, -1.01
2023-12-23 21:11:37.631,-0.01, 0.23, -1.01
2023-12-23 21:11:37.631,-0.01, 0.23, -1.01
2023-12-23 21:11:37.631,-0.01, 0.23, -1.01
2023-12-23 21:11:37.632,-0.01, 0.23, -1.01
2023-12-23 21:11:37.632,-0.01, 0.23, -1.01
2023-12-23 21:11:37.632,-0.02, 0.23, -1.01
2023-12-23 21:11:37.633,-0.02, 0.23, -1.01
2023-12-23 21:11:37.633,-0.02, 0.23, -1.01
2023-12-23 21:11:37.633,-0.01, 0.23, -1.01
2023-12-23 21:11:37.634,-0.01, 0.23, -1.01
2023-12-23 21:11:37.634,-0.01, 0.23, -1.01
2023-12-23 21:11:37.634,-0.02, 0.21, -1.01
2023-12-23 21:11:37.636,-0.00, 0.23, -1.00
2023-12-23 21:11:37.637,-0.01, 0.22, -1.01
2023-12-23 21:11:37.637,0.00, 0.24, -1.01
2023-12-23 21:11:37.638,-0.01, 0.23, -1.02
2023-12-23 21:11:37.638,-0.01, 0.24, -1.01
2023-12-23 21:11:37.639,0.00, 0.23, -1.02
2023-12-23 21:11:37.639,-0.00, 0.24, -1.02
2023-12-23 21:11:37.640,-0.01, 0.23, -1.02
2023-12-23 21:11:37.640,0.00, 0.23, -1.02
2023-12-23 21:11:37.640,-0.01, 0.24, -1.01
2023-12-23 21:11:37.641,-0.01, 0.24, -1.00
2023-12-23 21:11:37.641,-0.01, 0.22, -1.02
2023-12-23 21:11:37.641,-0.02, 0.22, -1.00
2023-12-23 21:11:37.642,-0.01, 0.23, -1.01
2023-12-23 21:11:37.642,-0.01, 0.21, -1.02
2023-12-23 21:11:37.642,-0.01, 0.22, -1.00
2023-12-23 21:11:37.643,-0.01, 0.23, -1.00
2023-12-23 21:11:37.643,0.00, 0.23, -1.02
2023-12-23 21:11:37.643,-0.00, 0.22, -1.02
2023-12-23 21:11:37.644,-0.01, 0.23, -1.01
2023-12-23 21:11:37.644,-0.00, 0.23, -1.01
2023-12-23 21:11:37.644,-0.00, 0.23, -1.02
2023-12-23 21:11:37.645,0.00, 0.23, -1.01
2023-12-23 21:11:37.645,-0.00, 0.23, -1.01
2023-12-23 21:11:37.645,-0.00, 0.23, -1.01
2023-12-23 21:11:37.646,-0.01, 0.22, -1.01
2023-12-23 21:11:37.646,-0.01, 0.22, -1.01
2023-12-23 21:11:37.646,-0.01, 0.22, -1.01
2023-12-23 21:11:37.647,-0.01, 0.22, -1.01
2023-12-23 21:11:37.647,-0.04, 0.21, -1.01
2023-12-23 21:11:37.647,-0.01, 0.23, -1.01
2023-12-23 21:11:37.648,-0.02, 0.23, -1.00
2023-12-23 21:11:37.648,-0.03, 0.20, -1.00
2023-12-23 21:11:37.649,-0.02, 0.22, -1.01
2023-12-23 21:11:37.649,-0.01, 0.23, -1.01
2023-12-23 21:11:37.649,0.01, 0.22, -1.02
2023-12-23 21:11:37.650,0.01, 0.22, -1.02
2023-12-23 21:11:37.650,0.00, 0.23, -1.01
2023-12-23 21:11:37.650,0.01, 0.23, -1.01
2023-12-23 21:11:37.651,0.01, 0.23, -1.02
2023-12-23 21:11:37.651,0.01, 0.23, -1.02
2023-12-23 21:11:37.651,0.00, 0.23, -1.01
2023-12-23 21:11:37.653,-0.00, 0.23, -1.01
2023-12-23 21:11:37.654,-0.01, 0.23, -1.02
2023-12-23 21:11:37.654,-0.01, 0.23, -1.02
2023-12-23 21:11:37.654,-0.02, 0.22, -1.01
2023-12-23 21:11:37.655,-0.01, 0.24, -1.00
2023-12-23 21:11:37.655,-0.01, 0.23, -1.02
2023-12-23 21:11:37.656,-0.00, 0.23, -1.00
2023-12-23 21:11:37.656,0.00, 0.22, -1.01
2023-12-23 21:11:37.657,-0.00, 0.23, -1.00
2023-12-23 21:11:37.657,0.01, 0.22, -1.00
2023-12-23 21:11:37.657,0.01, 0.23, -1.02
2023-12-23 21:11:37.658,0.01, 0.23, -1.01
2023-12-23 21:11:37.658,0.01, 0.23, -1.01
2023-12-23 21:11:37.658,0.01, 0.23, -1.02
2023-12-23 21:11:37.659,0.00, 0.23, -1.02
2023-12-23 21:11:37.659,-0.00, 0.23, -1.01
2023-12-23 21:11:37.660,-0.01, 0.23, -1.01
2023-12-23 21:11:37.660,-0.01, 0.22, -1.02
2023-12-23 21:11:37.660,-0.01, 0.22, -1.02
2023-12-23 21:11:37.661,-0.00, 0.22, -1.01
2023-12-23 21:11:37.661,-0.00, 0.22, -1.01
2023-12-23 21:11:37.661,-0.00, 0.22, -1.01
2023-12-23 21:11:37.662,0.00, 0.22, -1.01
2023-12-23 21:11:37.662,-0.00, 0.22, -1.01
2023-12-23 21:11:37.662,0.00, 0.22, -1.01
2023-12-23 21:11:37.663,0.01, 0.22, -1.01
2023-12-23 21:11:37.663,0.01, 0.22, -1.01
